,Unnamed: 0,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
14772,15093,30000,2,1,1,38,2,0,0,0,0,0,25080,26460,27042,27617,28546,13487,1800,2000,1400,1300,700,1000,0
14773,15094,70000,2,2,1,46,0,0,0,0,0,0,65906,67271,25323,25829,26589,16776,3500,2000,2000,1500,1000,1000,0
14774,15095,180000,2,3,1,33,-1,-1,-1,-1,-1,-1,478,478,2272,3970,330,0,478,2272,3970,420,0,0,0
14775,15096,250000,2,2,1,40,-2,-2,-2,-2,-2,-2,1385,4843,2942,1054,1708,3014,4843,2942,1057,1708,3014,3037,0
14776,15097,170000,2,2,1,39,0,0,0,0,0,0,22870,20653,21577,20334,19161,18613,2000,1685,1231,608,650,547,0
14777,15098,160000,2,2,2,34,-1,-1,-1,-1,-1,0,149,1100,240,236,4022,4245,1100,240,236,4026,1000,1000,0
14778,15099,20000,2,2,1,43,4,4,3,2,2,2,28447,27721,27009,27170,26295,34171,0,0,924,0,9648,2000,1
14779,15100,130000,2,2,2,44,0,0,0,0,0,0,128854,111896,116183,115034,88163,87388,4000,6097,4085,3007,3028,3000,0
14780,15101,60000,2,1,1,36,0,0,0,2,2,2,4373,5428,9754,7795,8258,8370,1131,4457,37,500,300,0,0
14781,15102,90000,2,3,1,41,0,0,0,0,0,0,87240,88519,84573,78617,64344,63417,10000,3519,5014,2679,4600,1000,0
14782,15103,210000,2,2,2,44,0,0,0,0,0,0,84298,85379,87469,90380,91355,92565,3379,3469,4380,3355,3565,3607,0
14783,15104,200000,2,2,1,35,0,0,0,0,0,0,29327,30536,31740,32909,34058,35056,2000,2000,2000,2000,1700,1600,0
14784,15105,180000,2,1,1,37,2,-1,-1,-1,-1,0,326,326,326,480,1011,2685,326,326,480,1011,2000,3000,1
14785,15106,20000,2,2,1,42,1,3,2,0,0,0,21001,20372,19376,20295,19505,19964,0,0,1400,390,459,241,0
14786,15107,350000,2,3,1,38,-2,-2,-2,-2,-2,-2,1316,3033,2168,7951,4986,3641,3061,2181,8071,5002,3654,5820,0
14787,15108,200000,2,5,1,41,1,-2,-1,-1,-2,-1,0,0,650,0,0,89,0,650,0,0,89,0,0
14788,15109,230000,2,1,1,38,1,-1,-1,-1,-2,-2,828,1533,7234,824,4690,1408,1547,7247,828,4713,1415,1820,0
14789,15110,230000,2,1,1,43,-1,-1,-1,-1,-1,-2,390,390,0,780,0,0,390,0,780,0,0,0,1
14790,15111,50000,2,2,1,38,0,0,0,0,0,0,25184,26261,27334,28374,28804,29488,1800,1800,1800,1200,1300,1300,0
14791,15112,230000,2,3,1,45,0,0,0,0,0,0,15160,14513,15221,16501,10283,9086,1500,3000,3000,1000,1000,2140,0
14792,15113,260000,2,1,2,33,-2,-2,-2,-2,-2,-2,2537,2587,3727,1885,2013,3001,2606,3749,1900,2025,3019,2680,0
14793,15114,320000,2,2,1,33,-1,-1,-1,-1,-1,-1,3077,1651,1060,4070,2695,7544,1661,1060,4070,2700,7544,3563,1
14794,15115,60000,2,3,1,37,1,-2,-2,-2,-2,-1,0,0,0,0,0,150,0,0,0,0,150,499,0
14795,15117,60000,2,2,1,47,2,2,2,2,0,0,26782,29104,30027,28928,29346,29717,3400,2000,0,1500,1300,3500,1
14796,15118,180000,2,2,1,43,-1,-1,-1,-1,-1,-1,316,316,316,396,396,3306,316,316,396,396,3306,3306,0
14797,15119,320000,2,2,2,35,-1,-1,-1,-1,0,0,1302,3571,311,8088,10881,11600,3571,311,8088,5000,1600,1810,0
14798,15120,250000,2,1,2,37,0,0,0,0,0,0,116861,97569,90937,87445,84268,80762,3424,3317,3023,2937,2931,3022,0
14799,15121,30000,2,2,2,34,0,0,0,0,0,0,23336,24642,25382,26351,25165,25536,1700,1440,1409,1048,927,932,0
14800,15122,360000,2,2,1,34,-1,0,0,-1,-1,-2,4874,9561,5866,1297,0,0,5000,1166,1297,0,0,0,0
14801,15123,80000,2,3,1,45,-2,-2,-2,-2,-2,-2,3473,3329,2939,3627,3868,2193,3329,2939,3627,3991,2299,3031,0
14802,15124,140000,2,3,1,37,-1,-1,-1,-1,-1,-1,1208,4411,3957,5241,3943,3933,4411,3957,5241,3943,3933,0,0
14803,15125,200000,2,3,1,41,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,504,0
14804,15126,180000,2,1,2,29,-1,-1,-1,-1,-1,-2,9862,2896,2458,305,0,0,2903,2458,305,0,0,0,0
14805,15127,260000,2,1,2,30,-2,-2,-2,-2,-2,-2,0,3459,0,0,200,0,3459,0,0,200,0,950,0
14806,15128,100000,2,3,1,39,-1,-1,0,-1,-1,-1,380,1357,1977,380,380,1253,1357,1000,380,380,1253,2434,0
14807,15129,160000,2,2,1,41,-2,-2,-2,-2,-2,-2,550,550,550,550,550,550,550,550,550,550,550,550,0
14808,15130,140000,2,2,1,36,0,0,0,0,0,0,74500,64615,59862,42040,32591,21090,3508,10027,5008,5013,5008,2004,0
14809,15132,150000,2,2,2,31,0,0,0,0,0,0,138363,138979,37713,35592,35808,36730,6000,2000,2000,1300,1500,1500,0
14810,15134,320000,2,3,1,44,1,-1,2,2,-1,-1,-1,507,507,-900,3750,3216,508,0,0,5330,3216,2041,0
14811,15135,60000,2,2,1,36,-1,-1,-1,-1,-1,-1,2079,6964,1013,5254,2932,2248,6964,1013,5254,2932,2248,3000,0
14812,15136,310000,2,1,1,39,-2,-2,-2,-2,-2,-2,4934,1275,1572,240,-1226,-2074,1275,1572,240,970,0,6585,0
14813,15137,210000,2,2,1,30,-1,2,-1,-1,-1,-1,857,1030,380,705,705,705,725,380,705,705,705,705,0
14814,15138,180000,2,1,2,33,-1,-1,-1,-1,-1,-1,2196,1634,1586,1758,480,1918,1640,1586,1758,480,1918,2799,1
14815,15139,360000,2,2,2,38,-1,-1,-2,-2,-2,-2,1659,0,0,0,0,0,0,0,0,0,0,0,0
14816,15140,50000,2,1,1,33,2,2,2,2,2,2,40669,43102,44313,45286,44256,47549,3424,2200,2000,0,4000,2300,1
14817,15141,340000,2,2,2,34,0,0,0,0,-1,-1,16462,12927,10814,7880,2338,0,1310,3011,5000,2338,0,0,0
14818,15142,180000,2,2,1,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,800,1
14819,15143,80000,2,2,2,36,-2,-2,-2,-2,-2,-2,3966,0,0,0,0,0,0,0,0,0,0,0,0
14820,15144,20000,2,1,2,46,1,2,2,2,0,0,14231,14893,16160,15603,15943,16286,1200,1800,0,600,600,751,1
14821,15145,80000,2,2,2,34,0,0,0,-1,-1,-1,7437,8906,7718,1388,0,6951,4000,1000,1388,0,6951,1980,0
14822,15146,200000,2,1,1,37,1,-2,-1,-1,-2,-2,-58,-58,2786,0,116,0,0,2844,0,116,0,0,0
14823,15147,230000,2,2,2,31,-2,-2,-2,-2,-2,-2,-18,3919,6164,3612,7756,4906,3937,6164,3612,7761,4906,3632,0
14824,15148,300000,2,3,1,36,-2,-2,-2,-2,-2,-2,4035,0,0,0,379,0,0,0,0,379,0,0,0
14825,15149,140000,2,2,1,36,-1,-1,-1,-1,0,-1,165,341,165,1031,487,863,341,165,1031,0,863,487,1
14826,15150,300000,2,1,2,33,-1,-1,-1,-2,-2,-2,3854,142,0,0,0,0,142,0,0,0,0,0,0
14827,15151,360000,2,3,2,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
14828,15152,300000,2,1,1,41,-1,-1,-1,-1,-1,-2,66132,6917,3050,1760,0,0,6983,3331,1760,0,0,891,0
14829,15153,60000,2,3,2,44,-1,-1,-2,-2,-2,-2,2802,0,0,0,0,0,0,0,0,0,0,0,0
14830,15155,290000,2,5,2,35,0,0,0,0,0,0,33278,33694,32453,27981,14096,10240,1600,1700,2015,2000,1000,1000,0
14831,15156,60000,2,2,1,35,0,0,0,0,0,0,59449,58548,53054,47933,29254,29981,2300,2600,2000,1200,1200,1500,0
14832,15157,100000,2,2,2,35,0,0,0,0,0,0,98118,99577,95736,98679,67007,67485,3500,4000,5700,2507,2500,3000,0
14833,15158,100000,2,2,1,38,3,2,2,3,3,3,750,750,750,750,750,750,0,0,0,0,0,1500,0
14834,15159,100000,2,1,2,32,-1,-1,2,-1,-1,-1,1876,9814,6690,1196,416,620,9814,443,1196,2080,620,928,0
14835,15160,90000,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
14836,15161,150000,2,5,1,38,-2,-2,-2,-2,-2,-2,0,0,1597,-3,1764,718,0,1597,0,1767,718,0,0
14837,15162,70000,2,2,1,40,-1,-1,2,-1,-1,-1,390,780,390,390,780,0,780,0,390,780,0,0,0
14838,15163,180000,2,1,2,32,-1,-1,-1,-1,0,-1,1160,2884,1165,4685,1165,3472,2889,1165,4685,0,3472,799,0
14839,15164,210000,2,1,2,32,-2,-2,-2,-2,-2,-2,524,4581,248,1448,398,150,4581,300,1448,398,150,2043,0
14840,15165,80000,2,2,1,36,0,0,0,0,0,0,73873,61134,49746,49033,48553,48377,2006,8199,2000,1700,2000,2000,0
14841,15166,310000,2,2,2,37,0,0,0,-1,-1,-2,68430,72280,77097,7636,0,0,5000,7097,7636,0,0,2039,0
14842,15167,150000,2,1,2,40,0,0,0,2,0,0,16986,18693,20885,21738,22080,23558,2000,2500,1500,1000,2000,2000,0
14843,15168,220000,2,2,1,34,-1,-1,-1,-1,-1,-1,3410,1619,1756,1986,4772,1115,1623,1756,2075,4774,1115,7160,0
14844,15169,70000,2,2,2,40,2,0,0,0,0,0,64744,66030,67450,68587,57710,58918,2361,2482,2293,2063,2135,2188,1
14845,15170,220000,2,3,1,45,-1,-1,2,-1,0,0,1196,8087,3606,4656,8960,13264,8087,13,4656,5000,5000,0,0
14846,15171,230000,2,2,1,39,0,-1,0,0,-1,0,5650,3798,6701,10382,4842,5792,3798,3000,5000,4842,3000,3000,1
14847,15172,120000,2,2,1,35,0,0,0,0,-2,-2,22148,21120,4746,0,0,0,1550,1000,0,0,0,0,0
14848,15174,180000,2,2,2,36,-1,-1,-1,-1,-1,-2,360,2240,6071,1554,0,0,2240,6071,1554,0,0,0,1
14849,15175,60000,2,3,1,44,-1,0,0,0,0,0,63236,64683,66510,58622,47317,48726,2500,3000,2292,1526,2000,2000,1
14850,15176,100000,2,1,2,32,0,-1,0,0,0,0,11273,694,1694,2096,2143,1723,694,1000,1000,47,0,3354,0
14851,15177,200000,2,1,2,31,-1,-1,-1,-1,0,0,7773,3426,2000,1000,3000,2000,3643,2000,1000,2000,0,1249,0
14852,15178,50000,2,3,2,36,0,0,0,0,0,0,49889,50326,50687,37200,29838,30062,1952,1703,1444,1027,1053,1077,0
14853,15179,200000,2,2,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,246,1
14854,15180,10000,2,2,1,43,0,0,0,0,0,0,4834,1803,2819,3828,3905,4023,1038,1054,1063,140,181,80,1
14855,15181,390000,2,1,2,33,0,0,0,0,0,0,84100,85538,79875,82853,82747,44143,5000,3500,4502,3518,2003,3001,0
14856,15182,50000,2,3,1,44,0,0,0,0,0,0,47497,47122,46789,37465,27450,28025,2306,2400,2000,983,1018,1030,0
14857,15183,120000,2,2,2,46,0,0,0,0,0,0,68168,69187,68466,42941,40718,41613,2650,2884,2018,1411,1504,1500,0
14858,15184,80000,2,2,1,45,0,0,0,0,0,0,17613,19009,20361,18722,12514,8905,2000,2000,1009,0,2000,0,0
14859,15185,90000,2,3,1,46,-2,-2,-2,-2,-2,-2,316,10758,10613,316,316,316,10758,10613,316,316,316,316,0
14860,15186,100000,2,3,1,40,2,2,0,0,0,0,13278,12773,16179,17597,18499,20531,0,3950,2000,1500,2500,4800,1
14861,15187,210000,2,2,2,35,0,0,0,0,0,0,147812,135624,125469,103409,75498,72020,5000,7000,5000,4000,2447,3000,0
14862,15188,20000,2,1,2,36,-2,-2,-2,-2,-2,-2,223,0,0,0,0,0,0,0,0,0,0,0,0
14863,15189,200000,2,2,2,34,-2,-2,-2,-2,-2,-2,0,0,0,445,2309,-10,0,0,445,2332,10,0,0
14864,15190,360000,2,2,1,37,-2,-2,-2,-2,-2,-2,-5,-5,-5,-5,-5,-5,0,0,0,0,0,0,0
14865,15191,230000,2,1,2,33,0,0,0,0,0,0,10765,11107,11748,12269,12102,12414,1300,1300,1200,500,500,500,0
14866,15192,30000,2,2,3,45,-1,2,2,2,-1,2,5239,3434,4845,3048,8314,5080,0,3048,0,8314,0,4132,1
14867,15193,300000,2,1,2,31,0,0,0,0,-1,-1,31827,11158,1616,3658,658,662,1009,1000,2700,658,662,0,0
14868,15194,80000,2,2,2,31,0,0,0,-1,-1,-1,28788,27620,26352,939,2202,1369,8000,1000,939,2202,1369,4827,0
14869,15195,70000,2,1,1,35,1,2,2,2,2,0,41730,40764,46281,47026,45971,47573,0,6500,1800,0,2500,2000,0
14870,15196,50000,2,2,3,44,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0
14871,15197,360000,2,3,2,35,-1,2,2,-2,-2,-2,2500,2500,0,0,0,0,0,0,0,0,0,0,0
14872,15199,90000,2,2,1,47,0,0,0,0,0,0,28240,28477,28718,28847,28747,29177,2000,2000,2000,2000,2000,2000,0
14873,15200,50000,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
14874,15201,150000,2,1,1,32,0,0,0,-2,-2,-2,75918,77025,0,0,0,0,3525,0,0,0,0,0,0
14875,15202,50000,2,3,1,37,0,0,0,0,0,0,49080,49240,48751,30250,29570,26969,2228,2000,1370,949,922,2500,0
14876,15203,50000,2,2,1,37,2,2,2,2,2,3,19068,19947,21124,21480,22822,22171,1500,1800,1000,2000,0,1000,1
14877,15204,50000,2,1,2,29,3,3,2,3,2,2,49624,48530,50255,49104,51044,50933,0,2800,0,3000,800,3000,1
14878,15205,360000,2,1,2,30,0,-1,-1,-1,-1,-2,37012,4810,3969,6657,642,6204,4924,3969,6657,642,6204,7052,0
14879,15206,50000,2,2,1,31,0,0,0,0,0,0,46993,48208,49598,46363,9283,9632,2000,2200,1150,500,500,393,1
14880,15207,120000,2,3,1,38,0,0,0,0,0,0,111098,114863,118038,118805,59210,61267,5600,6500,5000,3000,3000,3000,0
14881,15208,260000,2,3,2,42,-1,-1,-2,-2,-2,-2,6783,0,0,0,0,0,0,0,0,0,0,0,1
14882,15209,50000,2,2,1,28,0,0,0,0,0,0,45797,47226,48065,49158,50646,12927,2500,1900,1898,2386,629,792,1
14883,15210,180000,2,2,1,36,-1,-1,-1,-1,-1,-1,1000,92,92,603,1760,826,92,92,603,1760,826,826,0
14884,15211,290000,2,3,1,44,-1,-1,-1,-1,-1,0,2615,0,679,3390,5784,5784,0,679,3390,5784,0,150,0
14885,15212,40000,2,2,1,49,0,0,0,0,0,0,36159,38241,39121,40400,40000,40000,3000,1800,2000,0,0,0,0
14886,15213,180000,2,1,1,39,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
14887,15214,150000,2,3,2,41,2,0,0,0,0,0,102629,85817,78898,70886,65869,67805,3100,3160,2505,2500,3000,5000,1
14888,15215,20000,2,2,2,30,1,2,0,0,0,0,16560,15997,17336,18345,18643,19094,0,1600,1602,900,900,636,0
14889,15216,180000,2,3,1,32,-1,-1,0,0,0,0,166,1484,2526,3452,3522,4909,1484,1074,1000,70,1387,28,0
14890,15217,100000,2,3,1,34,0,0,0,0,0,-1,9728,11099,8761,8289,6980,5571,5000,1333,3000,3000,5571,5149,0
14891,15218,90000,2,1,2,31,0,0,2,2,2,2,77278,83357,85229,85939,83680,89319,8000,4100,3000,0,7000,3100,1
14892,15219,30000,2,3,1,33,0,0,2,2,2,0,39577,39995,38049,35435,31976,29704,3800,1700,1100,0,1030,1000,1
14893,15220,300000,2,2,1,33,-1,-1,-1,-1,-1,0,996,1496,1496,1496,2490,1996,1500,1500,1500,2494,1006,1498,0
14894,15221,140000,2,2,1,32,-1,2,2,-1,-1,0,739,739,-200,8700,1367,1367,0,0,8900,1367,0,0,1
14895,15222,50000,2,2,2,32,0,0,0,0,0,0,12513,13595,14570,15523,15964,16554,1600,1500,1500,1000,1000,1000,0
14896,15223,150000,2,1,2,31,2,2,2,2,2,0,17893,20669,20050,24701,24006,26599,3400,0,5000,0,3000,3000,1
14897,15224,80000,2,2,1,40,-1,-1,-1,-1,-1,-1,390,390,390,390,390,540,390,390,390,390,540,390,0
14898,15225,210000,2,3,1,34,-2,-2,-2,-2,-2,-2,11848,5677,8173,6855,2200,1500,5687,8177,6860,2200,1500,2390,0
14899,15226,110000,2,2,1,34,0,0,0,2,0,0,45302,44980,46987,45165,44636,45094,2100,4100,0,1800,2000,2000,0
14900,15227,120000,2,2,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
14901,15228,220000,2,1,2,29,-2,-2,-1,-1,-1,-2,-12,-12,88,2207,1577,-963,0,100,2300,3083,732,231,0
14902,15229,70000,2,1,2,28,0,0,0,0,0,0,44397,44923,46189,39327,38618,38404,3000,3000,3000,2000,2000,1800,0
14903,15230,50000,2,3,1,31,0,0,0,0,0,0,10184,12204,13239,15254,16394,18124,2204,1239,2254,1394,2000,1019,0
14904,15231,30000,2,3,1,39,1,2,2,2,2,2,25574,22897,25647,24937,26938,26374,0,3128,0,2419,0,700,0
14905,15232,50000,2,1,1,35,-1,0,0,0,0,0,50202,39765,14565,15421,16061,4344,1200,5000,1500,1000,500,2000,0
14906,15233,100000,2,1,1,31,1,-2,-2,-2,-2,-1,0,0,0,0,0,6179,0,0,0,0,6179,0,0
14907,15234,180000,2,2,2,36,-1,-1,-1,-2,-2,-1,802,2240,0,0,0,7322,2240,0,0,0,7322,2208,0
14908,15235,200000,2,2,2,30,-2,-1,-1,-2,-2,-2,389,5889,389,389,389,389,5890,390,390,390,390,1168,0
14909,15236,110000,2,2,1,27,1,2,2,0,0,0,110593,111679,108455,109392,78524,75745,4363,0,4012,3120,2800,3000,0
14910,15237,100000,2,2,2,31,2,2,2,2,2,2,41052,42081,41131,43637,42635,45440,2000,0,3500,0,3500,2000,1
14911,15238,70000,2,2,1,33,0,0,0,0,0,0,31130,16171,16373,16945,21462,11128,10171,3000,1260,6138,1128,500,0
14912,15239,130000,2,3,1,47,-1,2,2,-1,0,-1,5027,4151,1622,5032,1749,3645,1622,16,5377,829,3645,4213,0
14913,15240,30000,2,2,1,35,2,2,2,2,2,2,17880,19288,20313,19696,20670,20200,2000,1626,0,1600,0,1126,1
14914,15241,30000,2,2,1,43,0,0,0,2,2,2,13135,14150,17210,16636,17908,17482,1240,3300,0,1548,0,637,0
14915,15242,100000,2,2,2,27,0,0,0,0,0,0,48051,49247,48799,49508,50686,51815,2000,2200,1822,2000,2100,2100,0
14916,15243,150000,2,2,2,30,1,-2,-2,-2,-1,2,0,0,0,0,268,118,0,0,0,268,0,7800,0
14917,15244,340000,2,2,1,37,-2,-2,-2,-2,-2,-2,7200,0,0,0,0,0,0,0,0,0,0,0,0
14918,15245,360000,2,2,1,39,-2,-2,-2,-2,-2,-2,4201,0,0,0,0,0,0,0,0,0,0,0,1
14919,15246,270000,2,4,1,33,-2,-2,-2,-2,-2,-2,0,0,1205,0,0,0,0,1205,0,0,0,0,0
14920,15247,140000,2,3,1,33,-1,-1,-1,-1,-1,-1,1247,1654,840,2153,827,-8808,1654,840,2153,827,827,9635,0
14921,15248,120000,2,2,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
14922,15249,300000,2,1,1,35,-1,-1,-2,-2,-2,-1,5345,0,0,0,0,477,0,0,0,0,477,348,0
14923,15250,180000,2,1,2,29,-1,-1,-1,-1,-1,-1,326,326,546,546,546,1225,326,546,546,546,1225,2225,1
14924,15251,170000,2,2,1,29,0,0,0,0,0,0,56980,55889,51328,31541,47406,23062,3000,2236,2478,904,2546,2000,0
14925,15252,20000,2,2,1,37,-1,-1,-1,-1,-1,0,425,1626,460,360,1520,1160,1629,460,360,1520,0,2233,0
14926,15253,50000,2,2,1,48,0,0,0,0,0,-1,46589,48009,48942,36545,5107,4640,2500,2174,2117,117,4853,0,0
14927,15254,120000,2,1,2,34,-1,-1,-1,0,-1,-1,515,882,6531,6313,1100,1330,882,6900,5037,1100,1330,3800,0
14928,15255,80000,2,1,2,32,-1,-1,-1,-1,-1,-1,5566,5783,6011,5783,2257,8257,6000,6011,5783,2257,6000,0,0
14929,15256,90000,2,2,1,33,0,0,0,0,0,-2,3817,8545,8961,11676,1189,0,5000,1285,3000,1189,0,8832,0
14930,15257,90000,2,2,1,32,0,0,0,0,0,0,39664,24589,22677,20842,20545,20989,1657,1676,1554,805,846,651,0
14931,15258,80000,2,1,1,32,-1,-1,-2,-2,-1,-1,1784,871,3179,3344,3552,0,871,3381,3384,3958,0,0,0
14932,15259,290000,2,2,2,30,-2,-2,-2,-2,-2,-2,4603,2698,6401,1864,5156,3277,2699,6491,1864,5157,3277,4883,0
14933,15260,360000,2,2,1,44,1,2,0,0,0,0,48114,47044,47887,49158,49834,46034,0,1900,2100,1707,2000,2000,0
14934,15261,270000,2,2,1,43,-1,-1,-1,-1,-1,-1,94125,1321,806,629,686,834,1326,920,629,686,834,5112,0
14935,15262,60000,2,3,1,43,0,0,0,0,0,0,49340,49116,48220,39595,29899,28722,4570,5348,4035,8804,3000,3000,0
14936,15263,360000,2,2,2,33,0,0,0,0,0,0,7157,8446,9034,8340,3144,0,2000,1501,1000,900,0,0,0
14937,15264,100000,2,1,2,28,0,0,0,0,0,0,20068,21226,22573,23596,24068,24679,1800,2000,1400,863,1000,2000,0
14938,15265,80000,2,2,1,31,-2,-2,-2,-2,-2,-2,3506,2372,2988,273,0,1542,2372,2988,273,0,1542,3200,0
14939,15266,80000,2,2,1,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
14940,15267,220000,2,2,1,35,0,0,0,0,0,0,45739,46975,48211,47418,48657,48129,2000,2000,2000,2000,2000,2000,0
14941,15268,270000,2,2,1,34,0,0,0,0,0,0,106600,109383,113480,114432,112124,114885,4500,5800,4300,5000,4500,4500,0
14942,15269,190000,2,3,2,29,0,0,0,0,0,-2,132669,134605,136202,9207,0,0,6000,6000,1000,0,0,0,0
14943,15270,200000,2,1,2,31,-1,2,2,-2,-2,-2,2500,2500,0,0,0,0,0,0,0,0,0,0,1
14944,15271,90000,2,3,1,44,-1,-1,3,2,-1,-1,421,9522,9223,8480,2181,2983,9422,0,79,2181,2991,2453,0
14945,15272,400000,2,3,1,44,0,0,0,0,0,0,35504,36680,35670,30364,28085,28708,5025,5044,2514,988,2004,5000,0
14946,15273,140000,2,1,2,25,0,0,0,0,0,0,52196,16982,20199,20746,2260,4180,2000,5000,1000,1260,3000,439,0
14947,15274,50000,2,3,1,48,0,0,0,0,0,0,50411,48409,42248,33855,28064,29660,5000,2000,2500,2500,2000,2500,0
14948,15275,210000,2,2,1,46,0,0,0,0,0,0,134700,132799,111335,114037,67224,69177,6149,4100,4547,2500,3000,2500,0
14949,15276,210000,2,1,2,30,0,0,0,0,0,0,87292,89534,89173,91489,93463,95021,4600,3789,3811,3465,3186,4389,0
14950,15277,300000,2,1,1,34,-1,-1,-1,-1,-2,-2,56,0,849,0,0,112,0,849,0,0,112,550,0
14951,15278,250000,2,2,2,36,-1,-1,-1,-1,-1,-1,396,396,396,3160,396,396,396,396,3160,396,396,396,0
14952,15279,30000,2,1,2,25,0,0,0,0,0,0,26417,27421,28573,29222,28451,27270,1448,1600,1500,1000,1000,1200,0
14953,15280,80000,2,2,1,31,0,0,0,0,0,0,70492,68652,67881,38465,27773,29132,2806,4006,1804,2003,3004,1502,1
14954,15281,50000,2,2,2,36,0,0,2,0,0,0,23368,27050,27086,28525,30895,33003,4400,761,2200,2862,2770,2200,1
14955,15282,210000,2,2,2,32,-2,-2,-2,-2,-2,-2,355,975,410,0,0,0,979,412,0,0,0,0,0
14956,15283,130000,2,1,1,43,-2,-2,-2,-2,-2,-2,2798,2732,8072,5723,6232,8873,3228,8141,5744,6232,8873,3982,0
14957,15284,50000,2,2,1,41,1,3,2,0,0,0,21638,21008,20388,21092,21511,21964,0,0,1350,769,799,1000,1
14958,15285,150000,2,2,1,40,-1,-1,-1,-1,-1,-1,16019,0,7937,3307,2894,0,0,7937,3307,2894,0,0,0
14959,15286,200000,2,2,1,40,0,0,0,0,0,0,21464,22065,23382,21522,8815,4280,2000,2000,1128,4280,0,0,0
14960,15287,300000,2,1,2,33,-1,-1,-1,-1,-1,-1,13889,1465,2095,1215,340,1424,1465,2095,1215,340,1424,0,0
14961,15288,30000,2,3,1,44,0,0,0,0,0,0,29263,27516,28133,28780,28756,29566,1441,1597,1634,1000,1124,1223,0
14962,15289,170000,2,2,1,41,-2,-2,-2,-2,-2,-2,736,736,1156,316,316,316,736,1156,316,316,316,316,0
14963,15290,310000,2,2,1,46,-1,-1,-1,-1,-1,-2,12479,423,430,843,857,-777,423,430,845,857,628,0,0
14964,15291,50000,2,1,1,41,1,2,2,3,3,2,45313,46262,49188,50084,48980,50050,2000,4000,2000,0,2000,3000,0
14965,15292,180000,2,2,2,44,0,0,0,0,-2,-1,25706,30251,30900,0,0,5386,5000,1900,0,0,5386,1103,0
14966,15294,150000,2,4,3,49,1,-2,-1,-1,0,-1,-260,-2835,3960,10410,2361,2868,4,7920,10426,0,2868,4384,0
14967,15295,110000,2,2,2,42,0,0,0,0,0,0,106478,107517,103609,79421,78286,65875,3951,4276,2666,2811,2500,465,0
14968,15296,230000,2,2,1,46,-1,-1,-1,-1,-1,-1,782,316,0,632,316,2398,316,0,632,316,2398,1783,1
14969,15297,50000,2,1,1,46,1,-2,-1,-1,0,0,10372,-110,1684,3697,1397,0,110,1794,3697,1392,0,0,0
14970,15298,60000,2,3,2,40,-1,-1,-2,-2,-2,-2,728,0,0,0,0,0,22,10785,0,0,0,0,0
14971,15300,240000,2,1,2,38,-2,-2,-2,-2,-2,-2,3816,3816,3816,3816,816,3816,3816,3816,3816,816,3816,816,0
14972,15301,90000,2,2,1,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
14973,15302,170000,2,2,1,38,0,0,0,-2,-2,-2,9550,5556,0,0,0,0,1055,0,0,0,0,0,0
14974,15303,260000,2,1,1,42,-1,-1,-1,-1,-1,-1,2788,4046,2800,2800,2979,8247,4058,2800,2800,2979,8247,0,0
14975,15304,300000,2,2,2,43,0,0,0,0,0,2,36062,37055,38354,39634,21597,481,1897,2196,2476,3439,0,1248,0
14976,15305,110000,2,1,1,43,0,0,0,-2,-2,-2,33794,10570,-28,-28,-28,-28,6725,0,0,0,0,0,1
14977,15306,70000,2,2,1,39,3,2,2,2,2,2,20392,19772,22234,21579,22720,23704,0,3100,0,1500,1500,0,1
14978,15307,80000,2,3,0,37,-2,-2,-2,-2,-2,-2,600,0,0,0,0,0,0,0,0,0,0,0,0
14979,15308,150000,2,1,1,33,2,2,2,2,2,2,105610,106885,108706,105470,111687,113747,4500,5000,0,8000,4000,4700,1
14980,15309,160000,2,1,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
14981,15310,150000,2,5,1,34,0,0,0,0,0,0,14967,17705,19394,18956,20684,22237,3000,2000,2000,2000,2000,1000,0
